Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
107,0.158929521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.346570862,0.158929521,0.774190586,0.466651791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.676167523,0.466651791,0.409473383,0.154244496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154244496,0.667000931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30060339,0.667000931,0.809635155,0.722479641,0.79778908,0.699058983,0.858601569,0.824771541,0.664839447,0.774190586,0.702603676,0.820190276,0.797710321,0.636440557,0.782723385,0.703838896,0.600094211,0.409473383,0.218460527,0.346129291,0.457850406,0.509958227,0.476650228,0.439426746,0.426624795,0.379375305,0.478349067,0.121498679,0.338157206,0.285909822,0.324446129,0.346570862,0.291492181,0.380124816,0.332241217,0.189467927,0.380750639,0.56313841,0.676167523,0.716794507,0.6779466,0.550147801,0.234172755,0.722586839,0.429871342
108,0.158678422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.347292464,0.158678422,0.832281942,0.466365237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.697629762,0.466365237,0.465562242,0.154277993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154277993,0.63837232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121094614,0.63837232,0.777391961,0.7078469,0.884267676,0.759589989,0.826839603,0.805540807,0.681861561,0.832281942,0.765625115,0.804242398,0.790448531,0.604166285,0.763120515,0.716853687,0.570075381,0.465562242,0.214676969,0.381184009,0.502413598,0.589712159,0.533186486,0.437924761,0.465035484,0.434781266,0.51867177,0.170272776,0.377301406,0.315366622,0.346844283,0.347292464,0.313102026,0.420505086,0.485810269,0.235301219,0.423029924,0.632624694,0.697629762,0.70752386,0.669991576,0.579709173,0.249643682,0.74894212,0.415164299
109,0.158390827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.352660282,0.158390827,0.857018026,0.466103491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.698431066,0.466103491,0.492680814,0.154277381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154277381,0.558951091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.066182241,0.558951091,0.689036488,0.647347429,0.903088125,0.777015148,0.802047448,0.799918778,0.705309772,0.857018026,0.780567034,0.824300997,0.789518469,0.564047958,0.748034073,0.740253395,0.633786625,0.492680814,0.199194514,0.396991718,0.534234662,0.659245896,0.558374781,0.434278328,0.520872498,0.475273251,0.571167065,0.231966131,0.430483096,0.345793865,0.350250486,0.352660282,0.362247626,0.414595087,0.571324698,0.275958042,0.470581937,0.629284883,0.698431066,0.709961839,0.6650599,0.604794867,0.256478758,0.76033531,0.365157688
110,0.158170098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.385865997,0.158170098,0.826338187,0.465810176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.703405048,0.465810176,0.548233264,0.154248104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154248104,0.467472923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.067074835,0.467472923,0.577696539,0.512687503,0.884487685,0.791436435,0.738760539,0.770586835,0.723281611,0.826338187,0.584530251,0.812798449,0.67575252,0.491072955,0.752455441,0.712803863,0.600777542,0.548233264,0.194316778,0.376681591,0.511945264,0.611978763,0.6008855,0.436662289,0.595119424,0.481328036,0.612328607,0.263615826,0.484268121,0.366750836,0.396335346,0.385865997,0.406150609,0.408240612,0.532002464,0.309340953,0.527082993,0.63171168,0.703405048,0.696772011,0.656807736,0.563911419,0.258454772,0.751210261,0.346723328
111,0.157875552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.608537314,0.157875552,0.43602808,0.465510619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.676200127,0.465510619,0.510111303,0.154247492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154247492,0.426757138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.063142754,0.426757138,0.462521355,0.380484954,0.881654684,0.78439898,0.647247058,0.723096827,0.745542473,0.43602808,0.485975448,0.568711497,0.549793918,0.378173892,0.654036841,0.638643899,0.575717171,0.510111303,0.155991086,0.395215711,0.482137448,0.709554933,0.463410785,0.379952246,0.541329409,0.533454807,0.668359589,0.300746593,0.528681351,0.39956341,0.439019086,0.608537314,0.333226227,0.48229602,0.457123664,0.317863874,0.529046008,0.581222332,0.676200127,0.67789846,0.657539564,0.544760608,0.23676874,0.730634835,0.415123465
112,0.157631404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.390375227,0.157631404,0.138720577,0.46524723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.636233253,0.46524723,0.445052214,0.154219207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154219207,0.416991766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.073045172,0.416991766,0.356455182,0.29028099,0.791560839,0.721694814,0.486129221,0.618225145,0.707603121,0.138720577,0.403148077,0.19709344,0.401048576,0.284327725,0.521191633,0.610794416,0.571939663,0.445052214,0.143669189,0.338205934,0.365654258,0.555249711,0.332326496,0.345421153,0.530821652,0.58741606,0.69436413,0.334249794,0.554021789,0.465213467,0.455119069,0.390375227,0.36887817,0.401884303,0.420040617,0.271666257,0.453774681,0.549745338,0.636233253,0.66505333,0.646544517,0.501604987,0.196371653,0.719415779,0.382350307
113,0.157352523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312431554,0.157352523,0.140923479,0.464952399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.593322604,0.464952399,0.340191975,0.154288021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154288021,0.343283347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.146152675,0.343283347,0.253349545,0.199072685,0.646030452,0.653707543,0.273876935,0.479342484,0.614466734,0.140923479,0.284749994,0.111965539,0.317505112,0.255885214,0.397273331,0.498638994,0.316245424,0.340191975,0.191172724,0.166735816,0.214180089,0.447573863,0.207829478,0.37013936,0.418423114,0.54942299,0.700744735,0.350294571,0.557799347,0.542449499,0.444442053,0.312431554,0.334446307,0.405152664,0.408949684,0.252760285,0.376909324,0.509732669,0.593322604,0.599573028,0.621874952,0.463214783,0.172339818,0.711651059,0.424707016
114,0.157108375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.500819836,0.157108375,0.048311747,0.464659085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.552663936,0.464659085,0.111350386,0.154258744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154258744,0.195339699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.261349797,0.195339699,0.109555662,0.096502797,0.47006775,0.457718823,0.087353313,0.203020718,0.458012369,0.048311747,0.111952519,0.039341348,0.227943828,0.146340058,0.1822345,0.313063503,0.086046128,0.111350386,0.111338081,0.042197371,0.090995527,0.132029584,0.073272553,0.412983715,0.286872149,0.527754242,0.621897056,0.369394215,0.54171453,0.581400616,0.394347993,0.500819836,0.275058164,0.40869499,0.280699466,0.231766073,0.368838183,0.40023175,0.552663936,0.574496709,0.604514795,0.443776563,0.140822684,0.666977655,0.376185311
115,0.156813829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.398387335,0.156813829,0.002783284,0.464389453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.588397417,0.464389453,0.003616718,0.154258132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154258132,0.034135587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.520440698,0.034135587,0.005789464,0.010459163,0.13956927,0.112132054,0.005823045,0.014010118,0.129891059,0.002783284,0.00685797,0.00206442,0.067942342,0.018980748,0.017542613,0.049202196,0.003220895,0.003616718,0.00486416,0.001619584,0.009266085,0.004180513,0.006461709,0.384368062,0.271182697,0.484701173,0.549070468,0.35795628,0.545526614,0.63864179,0.340640362,0.398387335,0.340732209,0.478774846,0.241993092,0.237645936,0.43842856,0.39491368,0.588397417,0.56310361,0.61274606,0.449435087,0.135656147,0.649201254,0.403250126
116,0.156584386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.312062547,0.156584386,0.0,0.464096138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.526752117,0.464096138,0.0,0.154229847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154229847,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.545525789,0.0,0.0,0.0,0.001504713,0.000687963,0.0,0.0,0.001760507,0.0,0.0,0.0,0.000151755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452852672,0.346542906,0.515614241,0.562826068,0.375489472,0.532957977,0.641268016,0.36666672,0.312062547,0.340035766,0.602633599,0.279546472,0.253785016,0.512300902,0.373588577,0.526752117,0.592766096,0.625485292,0.478311218,0.151303408,0.662328359,0.415152207
117,0.156305505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.323153076,0.156305505,0.0,0.463855714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.416415843,0.463855714,0.0,0.154229235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154229235,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.670705616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438345488,0.376912766,0.541922857,0.54573087,0.398041723,0.493186549,0.523767185,0.406773201,0.323153076,0.37580654,0.513269544,0.294633704,0.26554136,0.508236825,0.318123139,0.416415843,0.548014625,0.610827348,0.513751129,0.134166362,0.652136599,0.359497881
118,0.156031645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.708046246,0.156031645,0.0,0.463582406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.348520997,0.463582406,0.0,0.154228623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154228623,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973517179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404843582,0.442641477,0.552823079,0.51575326,0.325166888,0.526982722,0.54305156,0.442158024,0.708046246,0.398249413,0.40336561,0.256954597,0.27937135,0.476563915,0.287234049,0.348520997,0.516434112,0.594987126,0.536991734,0.109869158,0.561519431,0.303311806
119,0.155744049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.501845773,0.155744049,0.0,0.463289091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.338326868,0.463289091,0.0,0.154232158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154232158,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998093367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371369006,0.481723684,0.568900292,0.476021416,0.302466611,0.515023682,0.419200238,0.469509242,0.501845773,0.379772945,0.419043184,0.228645178,0.304992527,0.480660942,0.249696158,0.338326868,0.50163087,0.577803687,0.480814807,0.087551045,0.490579009,0.290037779
120,0.155499858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.566602394,0.155499858,0.0,0.462989533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.291835365,0.462989533,0.0,0.154232844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154232844,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.994597375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337683132,0.516166035,0.556175389,0.447737426,0.246479485,0.467943814,0.444869483,0.474135451,0.566602394,0.388856735,0.403057007,0.21892212,0.30530292,0.472424798,0.250179192,0.291835365,0.449029858,0.55611921,0.464090574,0.083316368,0.401902093,0.239547233
121,0.15521407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.649238376,0.15521407,0.0,0.462727788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.289510185,0.462727788,0.0,0.154239875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154239875,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.929997385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326786666,0.536220572,0.517820276,0.429852486,0.174990674,0.460893597,0.443854603,0.43364687,0.649238376,0.444375478,0.434938438,0.205681148,0.294522889,0.485947252,0.275775933,0.289510185,0.450697192,0.535724874,0.399234841,0.088423026,0.448485408,0.210536937
122,0.154984583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.692934986,0.154984583,0.0,0.462441233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.237002271,0.462441233,0.0,0.154239263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154239263,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.894740224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303766776,0.499193199,0.517917481,0.3971578,0.155452505,0.467606974,0.432280281,0.359613476,0.692934986,0.470356761,0.390661851,0.190092868,0.297966116,0.511979513,0.311758055,0.237002271,0.41307995,0.502797237,0.343875422,0.095702528,0.388092701,0.177367504
123,0.154697032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.683675879,0.154697032,0.0,0.462137999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.285373028,0.462137999,0.0,0.154209986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154209986,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.825617433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86e-6,0.0,0.0,0.0,0.0,0.291843464,0.516721517,0.481786959,0.365359705,0.167607749,0.465183229,0.513056146,0.271731709,0.683675879,0.473239691,0.344967403,0.183458095,0.289814228,0.528254491,0.351571189,0.285373028,0.391417006,0.468030275,0.273056453,0.109230984,0.386157432,0.14751918
124,0.154454603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.593143213,0.154454603,0.002397348,0.461845706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.263136598,0.461845706,0.020383681,0.154210672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154210672,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.783337414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002397348,0.001756848,0.000995296,0.0,0.002345102,7.89e-5,8.22e-5,0.017247236,0.020383681,0.021183287,0.019402763,0.008330975,0.019855992,0.0296606,0.289082182,0.592770402,0.477755593,0.366637715,0.180192204,0.469699562,0.569379624,0.215905421,0.593143213,0.422760998,0.340297233,0.154530245,0.275423821,0.520250672,0.380137427,0.263136598,0.383943905,0.438707618,0.218874175,0.122529107,0.364276016,0.139782637
125,0.154210455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.576362334,0.154210455,0.107955985,0.461576696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.262306615,0.461576696,0.17615682,0.154213901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154213901,0.002730126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.780362606,0.002730126,0.012512661,0.004707933,0.022594995,0.000170745,0.026779225,0.010376632,0.015122615,0.107955985,0.110961176,0.049558465,0.054803305,0.091481583,0.075375368,0.091477477,0.21346993,0.17615682,0.052237286,0.119113232,0.104102694,0.190460409,0.161076015,0.25062239,0.557437048,0.482123645,0.398995521,0.195692281,0.47061544,0.571566468,0.208945744,0.576362334,0.349149738,0.290517673,0.114322204,0.255170895,0.506522204,0.382352837,0.262306615,0.371051806,0.40191885,0.199445866,0.143486483,0.315124893,0.132903849
126,0.15392286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.414264682,0.15392286,0.344974977,0.46128912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.239296694,0.46128912,0.323787525,0.154213289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154213289,0.096382149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.557236671,0.096382149,0.228902866,0.087978031,0.315830028,0.069198089,0.167172501,0.106591681,0.2826267,0.344974977,0.366474791,0.299897138,0.361972747,0.375065835,0.307173446,0.485129588,0.314176377,0.323787525,0.070359393,0.21721523,0.255796169,0.299361122,0.292023232,0.234180797,0.533832169,0.473498963,0.439185731,0.20929535,0.448748296,0.557709279,0.249121995,0.414264682,0.258850717,0.085869302,0.081415453,0.209344891,0.401509937,0.34757962,0.239296694,0.340604767,0.333465977,0.15807395,0.135488946,0.367426505,0.095363336
127,0.153671762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.282770677,0.153671762,0.370720658,0.460996827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.157036123,0.460996827,0.314526774,0.154212983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154212983,0.272923073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.249056309,0.272923073,0.533664252,0.269208881,0.721697717,0.309755188,0.333611779,0.292584522,0.703977173,0.370720658,0.583320331,0.466427384,0.504174689,0.618878966,0.499279936,0.750880478,0.246134714,0.314526774,0.139580282,0.350129467,0.351881748,0.226159315,0.435044451,0.134869804,0.40685183,0.360151087,0.261285794,0.169312924,0.344323772,0.447327575,0.214650318,0.282770677,0.169526697,0.036549117,0.027425351,0.134666535,0.240826243,0.187247615,0.157036123,0.300128928,0.276736492,0.135806746,0.111859381,0.312224883,0.088062108
128,0.153407585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.214003653,0.153407585,0.514697195,0.460732792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.147574483,0.460732792,0.28051582,0.154221312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154221312,0.394403434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.204807043,0.394403434,0.600177328,0.390030329,0.848133177,0.500994204,0.464578887,0.469066406,0.860894507,0.514697195,0.728029881,0.72303447,0.538153916,0.697038297,0.607922483,0.812838402,0.415404439,0.28051582,0.216398559,0.42042706,0.392020711,0.201810457,0.63581955,0.062472489,0.358175843,0.288284253,0.104836003,0.051790716,0.295731398,0.417128627,0.073048906,0.214003653,0.147620614,0.026329399,0.012312434,0.123777021,0.197622882,0.175856997,0.147574483,0.312548574,0.248361896,0.16591572,0.115670331,0.275535618,0.106899609
129,0.153163438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.209150621,0.153163438,0.722172189,0.460432869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.216082326,0.460432869,0.364438778,0.1542207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1542207,0.535830584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.070916601,0.535830584,0.633411235,0.499016439,0.850269891,0.636070475,0.593329523,0.610229003,0.918198027,0.722172189,0.822094105,0.753267756,0.587442863,0.720198534,0.700653077,0.787798051,0.609145223,0.364438778,0.313316641,0.437196503,0.467849663,0.409802282,0.688104722,0.051091548,0.402832076,0.276089808,0.163741364,0.055511258,0.279405212,0.383524518,0.095540777,0.209150621,0.124932606,0.040379732,0.014860713,0.151948404,0.185189479,0.219588964,0.216082326,0.343579152,0.262978186,0.211285467,0.138320537,0.297886247,0.160362513
130,0.152875842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.193621344,0.152875842,0.813872285,0.46014918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337734649,0.46014918,0.560563464,0.154191117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.154191117,0.674819665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.086986035,0.674819665,0.663466106,0.607052245,0.778705926,0.744566173,0.677267382,0.710044405,0.921383727,0.813872285,0.881316541,0.809849121,0.570121519,0.741185753,0.758204277,0.717245954,0.731266737,0.560563464,0.377365759,0.572136099,0.624315683,0.681402164,0.551467731,0.058807469,0.396676063,0.292416434,0.25358805,0.097013147,0.274315974,0.375316676,0.196359425,0.193621344,0.121363345,0.086117224,0.019669777,0.177277721,0.179939235,0.276076225,0.337734649,0.44146378,0.303115451,0.307261565,0.17665852,0.455693058,0.241637656
