Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_hydroelectric_pumped_storage_1,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_nuclear_1,MIDAT_nuclear_2,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_hydroelectric_pumped_storage_1,NE_natural_gas_fired_combined_cycle_1,NE_natural_gas_fired_combined_cycle_2,NE_natural_gas_fired_combined_cycle_3,NE_natural_gas_fired_combined_cycle_4,NE_natural_gas_fired_combustion_turbine_1,NE_natural_gas_fired_combustion_turbine_2,NE_nuclear_1,NE_nuclear_2,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_hydroelectric_pumped_storage_1,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_2,SE_nuclear_1,SE_nuclear_2,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0,SE_battery_moderate_0,SE_nuclear_mid_0,MIDAT_naturalgas_ccccsavgcf_conservative_0,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ctavgcf_moderate_0,MIDAT_battery_moderate_0,MIDAT_nuclear_mid_0,NE_naturalgas_ccccsavgcf_conservative_0,NE_naturalgas_ccavgcf_moderate_0,NE_naturalgas_ctavgcf_moderate_0,NE_battery_moderate_0,NE_nuclear_mid_0,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7
21,0.268635166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.674477078,0.268635166,0.0,0.607696242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.794087478,0.607696242,0.0,0.341604174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.341604174,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.117348269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278622474,0.309101109,0.454918734,0.219111838,0.127445594,0.59098688,0.443851778,0.209725782,0.674477078,0.701583435,0.796005398,0.606294854,0.785030895,0.60393187,0.637323917,0.794087478,0.762036078,0.744178455,0.760123609,0.774778213,0.806901301,0.613184863
22,0.268355051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.748152301,0.268355051,0.0,0.607644181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.786507257,0.607644181,0.0,0.341367254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.341367254,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.060184307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346445396,0.382305132,0.522702615,0.225225878,0.195559621,0.589223873,0.529472365,0.230622442,0.748152301,0.715005928,0.799806206,0.606092042,0.78572275,0.586622249,0.632984018,0.786507257,0.755349395,0.722762427,0.751320586,0.766652355,0.808611682,0.591167077
23,0.268015731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.764263695,0.268015731,0.0,0.607595622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.750216256,0.607595622,0.0,0.341157701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.341157701,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05719851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38349215,0.427293202,0.561388535,0.217650452,0.255181563,0.577332022,0.595241388,0.232229637,0.764263695,0.706522348,0.799265157,0.602911831,0.781308803,0.566108931,0.613132351,0.750216256,0.744967632,0.70638942,0.738301272,0.759456262,0.806726518,0.592485752
24,0.267683361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76295124,0.267683361,0.0,0.607594808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.730556831,0.607594808,0.0,0.340920781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.340920781,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.074179351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384532283,0.469971021,0.591943744,0.198936268,0.307923394,0.551802702,0.630899283,0.226664342,0.76295124,0.692078407,0.79841737,0.592755787,0.772146788,0.530327107,0.579859109,0.730556831,0.715109777,0.697017869,0.727428238,0.756464995,0.801652144,0.595720434
25,0.267333617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.771876174,0.267333617,0.0,0.607529712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.700378756,0.607529712,0.0,0.340651049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.340651049,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.079058073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362548704,0.488539786,0.606293132,0.161008825,0.347034326,0.526283715,0.616537259,0.219631104,0.771876174,0.680100311,0.789443756,0.583190689,0.762429257,0.49900703,0.540461791,0.700378756,0.699094522,0.691094375,0.721548199,0.755190925,0.785573874,0.603576418
26,0.2670377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.778426384,0.2670377,0.0,0.607491018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.697750647,0.607491018,0.0,0.340412832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.340412832,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.121399149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328095253,0.488022995,0.601824082,0.11273729,0.373591471,0.494013695,0.558333206,0.213122421,0.778426384,0.660998347,0.782447985,0.578740855,0.753673511,0.474816039,0.500216538,0.697750647,0.684751348,0.691912385,0.717787401,0.755707044,0.78564165,0.613719584
27,0.266714138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.751484839,0.266714138,0.0,0.607434209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70350747,0.607434209,0.0,0.340204576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.340204576,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.151861086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296946586,0.493221094,0.57628787,0.071895166,0.399212466,0.460249842,0.486887936,0.212669771,0.751484839,0.634017413,0.76542276,0.578162425,0.745567153,0.458675298,0.465273582,0.70350747,0.667133754,0.697589566,0.710423508,0.752383846,0.792564191,0.611013343
28,0.266374817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.756442554,0.266374817,0.0,0.607404776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.702653232,0.607404776,0.0,0.339967657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.339967657,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.128013209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258421348,0.501666414,0.537056819,0.056578128,0.432386194,0.432259868,0.403721898,0.218163621,0.756442554,0.629010225,0.749273631,0.571045945,0.737645476,0.456218763,0.443731023,0.702653232,0.660767636,0.70343628,0.693212169,0.746446281,0.799839753,0.603398401
29,0.266084141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.722076774,0.266084141,0.0,0.607332062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.702030896,0.607332062,0.0,0.339730737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.339730737,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.156280324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216543056,0.510062259,0.49034653,0.065868243,0.463059639,0.410806761,0.322369874,0.232486788,0.722076774,0.620849527,0.739819544,0.566229223,0.73159645,0.463823708,0.436858362,0.702030896,0.670742349,0.700544293,0.666816444,0.741467637,0.775073073,0.58142575
30,0.265721402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.734852174,0.265721402,0.0,0.607304298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.696075163,0.607304298,2.04e-5,0.339492213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.339492213,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.162519366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04e-5,0.000544053,0.0,0.0,0.0,0.0,0.18179309,0.520866798,0.454124427,0.088152271,0.485662954,0.39177849,0.263444945,0.250027738,0.734852174,0.626517262,0.736301094,0.559363453,0.730115324,0.469368275,0.44169309,0.696075163,0.678951983,0.692955622,0.656526638,0.738761408,0.781007012,0.581602952
31,0.265382126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74078439,0.265382126,0.162142262,0.607274063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.688688013,0.607274063,0.178405744,0.339251452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.339251452,0.017701723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.128249124,0.017701723,0.058664591,0.050864086,0.00651226,0.004004196,0.114375206,0.080777508,0.010281072,0.162142262,0.138740515,0.167268242,0.010252233,0.093201631,0.120316823,0.04993416,0.176172942,0.178405744,0.126908271,0.128588989,0.063195249,0.165051819,0.063417545,0.155648125,0.520738895,0.418223397,0.113646553,0.518965696,0.375939346,0.220040366,0.276896853,0.74078439,0.638684304,0.738899612,0.544027947,0.724144808,0.469806941,0.435183499,0.688688013,0.684754374,0.68416271,0.653527054,0.733585435,0.78618013,0.578137336
32,0.265067278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.741027679,0.265067278,0.692697205,0.607237013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.682945451,0.607237013,0.655352926,0.339014532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.339014532,0.325178051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.476494431,0.325178051,0.42404621,0.493994744,0.182085563,0.236668115,0.633886297,0.558220857,0.19094997,0.692697205,0.675790206,0.704287649,0.203541531,0.593143112,0.635928803,0.514303411,0.672174829,0.655352926,0.51237894,0.505207615,0.415142016,0.601624174,0.350690608,0.147160736,0.521766112,0.376456864,0.144859754,0.57060119,0.36389929,0.189479859,0.320049165,0.741027679,0.659324559,0.740777325,0.518161132,0.723368137,0.472881077,0.422078317,0.682945451,0.678267619,0.683602519,0.651954946,0.7263792,0.802136756,0.571467507
33,0.264769598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.756554838,0.264769598,0.86902757,0.607172938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.690427989,0.607172938,0.766605563,0.338777612,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.338777612,0.709582233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.606965482,0.709582233,0.709230501,0.799549494,0.287242574,0.690316148,0.86048035,0.825066334,0.294096519,0.86902757,0.885901337,0.861187113,0.475799291,0.854254608,0.839991062,0.854173107,0.786622235,0.766605563,0.634797792,0.60989179,0.657975662,0.755975969,0.546242148,0.1583928,0.537704093,0.327023854,0.174472503,0.617608106,0.353951654,0.16189808,0.371190562,0.756554838,0.666853639,0.743920892,0.478416544,0.721386898,0.47413243,0.400839873,0.690427989,0.675714539,0.690077281,0.655688959,0.722725944,0.804770308,0.565535357
34,0.264428567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.717748559,0.264428567,0.821931474,0.607143506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.627786677,0.607143506,0.687040164,0.338539089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.338539089,0.740815405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.805501103,0.740815405,0.741030893,0.806469313,0.275633631,0.793277405,0.815999615,0.816010273,0.293242679,0.821931474,0.824579279,0.796278996,0.478397172,0.791701851,0.792950927,0.823351105,0.715559281,0.687040164,0.581748408,0.591573503,0.633237362,0.720373981,0.579762706,0.17859053,0.462427272,0.182588212,0.212711542,0.654330696,0.257353953,0.090168002,0.430856205,0.717748559,0.638413242,0.70796891,0.405600552,0.695385053,0.375318581,0.353135699,0.627786677,0.668969892,0.658370625,0.676200362,0.724335688,0.807524005,0.556723494
35,0.264080533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.756244036,0.264080533,0.754649335,0.607078057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.618916035,0.607078057,0.595963782,0.338331139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.338331139,0.717035357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.923396945,0.717035357,0.738670932,0.777705226,0.318888953,0.771729379,0.762734584,0.770354386,0.315841826,0.754649335,0.726620163,0.732728816,0.363000294,0.715489186,0.720873159,0.731687036,0.643945978,0.595963782,0.51110695,0.556940269,0.580845263,0.662332731,0.550240938,0.084502029,0.225014642,0.025226818,0.166372814,0.468419088,0.172628796,0.047298511,0.293512228,0.756244036,0.642760141,0.706203802,0.174574791,0.599437133,0.240892382,0.254352885,0.618916035,0.674565073,0.69693089,0.68754227,0.705020175,0.806560497,0.564527134
36,0.263765685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.745974926,0.263765685,0.734650357,0.607042264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.647278734,0.607042264,0.598096071,0.33809422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33809422,0.727327904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.727327904,0.748188773,0.747250558,0.341692767,0.746696037,0.730624302,0.743863364,0.383439532,0.734650357,0.654581765,0.718441934,0.273131591,0.673479927,0.703421871,0.625240507,0.634877719,0.598096071,0.497464867,0.567282829,0.554746779,0.655328453,0.558614225,0.024164966,0.169564073,0.013888402,0.160526575,0.188513407,0.164465448,0.023107557,0.153859059,0.745974926,0.620732397,0.692642051,0.168938092,0.604653601,0.242777748,0.286844796,0.647278734,0.701357599,0.711513754,0.723580717,0.714793237,0.806086419,0.600437076
37,0.263476719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.728791244,0.263476719,0.741755137,0.606982906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.668459293,0.606982906,0.667833091,0.337824182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337824182,0.739614752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999290824,0.739614752,0.768127613,0.742278088,0.22221447,0.742365148,0.735607489,0.756962805,0.437490923,0.741755137,0.657356465,0.756460872,0.233663532,0.677943286,0.714670795,0.466681319,0.662367829,0.667833091,0.515421484,0.638978612,0.581169415,0.730461709,0.640240977,0.044290452,0.164579837,0.007153254,0.2029077,0.187057491,0.162029863,0.006102012,0.228353123,0.728791244,0.606350753,0.682855663,0.169000067,0.614038572,0.259904143,0.310311783,0.668459293,0.716774351,0.721224555,0.735465509,0.728025083,0.803396351,0.629631434
38,0.263128685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.707487203,0.263128685,0.742716526,0.606968361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.678312515,0.606968361,0.756151992,0.337585964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337585964,0.765644217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.948765159,0.765644217,0.795964306,0.778268014,0.171955904,0.764010409,0.713025778,0.780605322,0.461803658,0.742716526,0.653607315,0.7148507,0.171413241,0.67832405,0.615459549,0.273850449,0.740211846,0.756151992,0.510109337,0.73685036,0.632053071,0.791227253,0.713362039,0.080720372,0.139352483,0.006765752,0.236685185,0.277393823,0.157225961,0.001850864,0.35481415,0.707487203,0.601295067,0.676544663,0.189042523,0.611433894,0.275090258,0.331003574,0.678312515,0.725858078,0.737213703,0.742442579,0.73814377,0.794227968,0.62904653
39,0.262787654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.698102425,0.262787654,0.624956485,0.606917289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.679696384,0.606917289,0.681181891,0.337378015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337378015,0.792313206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.792313206,0.808891921,0.807402938,0.149102949,0.795750522,0.665763749,0.760653185,0.517454252,0.624956485,0.497339147,0.577633428,0.134090578,0.611321253,0.36873035,0.15393334,0.65275378,0.681181891,0.333519746,0.674830551,0.562741434,0.697200087,0.704011682,0.131536995,0.118631045,0.019757973,0.295015437,0.388622703,0.151869368,0.006057329,0.503530081,0.698102425,0.586807221,0.674753212,0.211812497,0.608435691,0.284635085,0.333017387,0.679696384,0.727443511,0.750381299,0.752615037,0.738655895,0.782779729,0.631083482
40,0.262491781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.702303457,0.262491781,0.259002143,0.606852193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.666028162,0.606852193,0.200174716,0.337141095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.337141095,0.752286665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.752286665,0.723114396,0.719615017,0.108982927,0.791237629,0.462896345,0.59474038,0.549412895,0.259002143,0.242471403,0.275596339,0.106680713,0.300643615,0.169760021,0.081111422,0.221487863,0.200174716,0.058718793,0.199344251,0.240662229,0.206261627,0.220790581,0.19731951,0.100542395,0.042412409,0.349688638,0.47925044,0.14940659,0.021933865,0.640203535,0.702303457,0.569345437,0.673148444,0.214963988,0.605735346,0.28871239,0.326940832,0.666028162,0.738761911,0.763404584,0.760089735,0.73521151,0.783384323,0.651102633
41,0.262168219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72944896,0.262168219,0.01798162,0.606815143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.646875344,0.606815143,0.000285549,0.336902572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.336902572,0.368093274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.368093274,0.266729293,0.262341971,0.045209974,0.497727062,0.084203267,0.149960004,0.272926683,0.01798162,0.019444257,0.015210365,0.024288653,0.023286098,0.021668606,0.011852177,0.003480318,0.000285549,0.0,0.0,0.013591882,0.0,6.62e-5,0.271564423,0.091344733,0.07365318,0.390106551,0.549156389,0.155131859,0.056080635,0.717075075,0.72944896,0.558960422,0.684803101,0.211637228,0.604794835,0.273662588,0.308826899,0.646875344,0.7508711,0.767868489,0.757219969,0.729240709,0.772244853,0.673951774
42,0.26183585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.742045187,0.26183585,0.0,0.606751068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.580565511,0.606751068,0.0,0.33663284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33663284,0.021500558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021500558,0.003986033,0.004820711,0.001964208,0.052955556,0.0,0.0,0.015292497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333651964,0.086779054,0.113324396,0.398735084,0.588473887,0.164973044,0.111676963,0.730496044,0.742045187,0.492060146,0.696194547,0.18946147,0.589210131,0.232726121,0.269233222,0.580565511,0.719799186,0.734534654,0.699470729,0.709976351,0.719413181,0.659435003
43,0.261496529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.663064648,0.261496529,0.0,0.606728901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.586352863,0.606728901,0.0,0.336424891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.336424891,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397173196,0.097672422,0.166185102,0.390532963,0.586983116,0.193410716,0.181059946,0.770622761,0.663064648,0.318430939,0.645489732,0.147460885,0.512251894,0.19362556,0.206811264,0.586352863,0.719086466,0.748470356,0.666047198,0.674807867,0.772928964,0.669014306
44,0.261175483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.589999065,0.261175483,0.0,0.606656187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.642369701,0.606656187,0.0,0.336187665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.336187665,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590938914,0.142776623,0.315610314,0.456749222,0.716937835,0.296322777,0.338617675,0.801357202,0.589999065,0.208266832,0.641326772,0.103905595,0.524628768,0.255915183,0.207336536,0.642369701,0.727119764,0.746413258,0.655926469,0.701890174,0.790685087,0.676699634
