Time_Index,None,MIDAT_reference_naturalgas,NE_reference_naturalgas,NE_reference_uranium,SE_reference_naturalgas,SE_reference_uranium,MIDAT_reference_uranium
494,0,3.58,4.4,0.73,3.68,0.73,0.73
495,0,3.58,4.4,0.73,3.68,0.73,0.73
496,0,3.58,4.4,0.73,3.68,0.73,0.73
497,0,3.58,4.4,0.73,3.68,0.73,0.73
498,0,3.58,4.4,0.73,3.68,0.73,0.73
499,0,3.58,4.4,0.73,3.68,0.73,0.73
500,0,3.58,4.4,0.73,3.68,0.73,0.73
501,0,3.58,4.4,0.73,3.68,0.73,0.73
502,0,3.58,4.4,0.73,3.68,0.73,0.73
503,0,3.58,4.4,0.73,3.68,0.73,0.73
504,0,3.58,4.4,0.73,3.68,0.73,0.73
505,0,3.58,4.4,0.73,3.68,0.73,0.73
506,0,3.58,4.4,0.73,3.68,0.73,0.73
507,0,3.58,4.4,0.73,3.68,0.73,0.73
508,0,3.58,4.4,0.73,3.68,0.73,0.73
509,0,3.58,4.4,0.73,3.68,0.73,0.73
510,0,3.58,4.4,0.73,3.68,0.73,0.73
511,0,3.58,4.4,0.73,3.68,0.73,0.73
512,0,3.58,4.4,0.73,3.68,0.73,0.73
513,0,3.58,4.4,0.73,3.68,0.73,0.73
514,0,3.58,4.4,0.73,3.68,0.73,0.73
515,0,3.58,4.4,0.73,3.68,0.73,0.73
516,0,3.58,4.4,0.73,3.68,0.73,0.73
517,0,3.58,4.4,0.73,3.68,0.73,0.73
518,0,3.58,4.4,0.73,3.68,0.73,0.73
519,0,3.58,4.4,0.73,3.68,0.73,0.73
520,0,3.58,4.4,0.73,3.68,0.73,0.73
521,0,3.58,4.4,0.73,3.68,0.73,0.73
522,0,3.58,4.4,0.73,3.68,0.73,0.73
523,0,3.58,4.4,0.73,3.68,0.73,0.73
524,0,3.58,4.4,0.73,3.68,0.73,0.73
525,0,3.58,4.4,0.73,3.68,0.73,0.73
526,0,3.58,4.4,0.73,3.68,0.73,0.73
527,0,3.58,4.4,0.73,3.68,0.73,0.73
528,0,3.58,4.4,0.73,3.68,0.73,0.73
529,0,3.58,4.4,0.73,3.68,0.73,0.73
530,0,3.58,4.4,0.73,3.68,0.73,0.73
531,0,3.58,4.4,0.73,3.68,0.73,0.73
532,0,3.58,4.4,0.73,3.68,0.73,0.73
533,0,3.58,4.4,0.73,3.68,0.73,0.73
534,0,3.58,4.4,0.73,3.68,0.73,0.73
535,0,3.58,4.4,0.73,3.68,0.73,0.73
536,0,3.58,4.4,0.73,3.68,0.73,0.73
537,0,3.58,4.4,0.73,3.68,0.73,0.73
538,0,3.58,4.4,0.73,3.68,0.73,0.73
539,0,3.58,4.4,0.73,3.68,0.73,0.73
540,0,3.58,4.4,0.73,3.68,0.73,0.73
541,0,3.58,4.4,0.73,3.68,0.73,0.73
542,0,3.58,4.4,0.73,3.68,0.73,0.73
543,0,3.58,4.4,0.73,3.68,0.73,0.73
544,0,3.58,4.4,0.73,3.68,0.73,0.73
545,0,3.58,4.4,0.73,3.68,0.73,0.73
546,0,3.58,4.4,0.73,3.68,0.73,0.73
547,0,3.58,4.4,0.73,3.68,0.73,0.73
548,0,3.58,4.4,0.73,3.68,0.73,0.73
549,0,3.58,4.4,0.73,3.68,0.73,0.73
550,0,3.58,4.4,0.73,3.68,0.73,0.73
551,0,3.58,4.4,0.73,3.68,0.73,0.73
552,0,3.58,4.4,0.73,3.68,0.73,0.73
553,0,3.58,4.4,0.73,3.68,0.73,0.73
554,0,3.58,4.4,0.73,3.68,0.73,0.73
555,0,3.58,4.4,0.73,3.68,0.73,0.73
556,0,3.58,4.4,0.73,3.68,0.73,0.73
557,0,3.58,4.4,0.73,3.68,0.73,0.73
558,0,3.58,4.4,0.73,3.68,0.73,0.73
559,0,3.58,4.4,0.73,3.68,0.73,0.73
560,0,3.58,4.4,0.73,3.68,0.73,0.73
561,0,3.58,4.4,0.73,3.68,0.73,0.73
562,0,3.58,4.4,0.73,3.68,0.73,0.73
563,0,3.58,4.4,0.73,3.68,0.73,0.73
564,0,3.58,4.4,0.73,3.68,0.73,0.73
565,0,3.58,4.4,0.73,3.68,0.73,0.73
566,0,3.58,4.4,0.73,3.68,0.73,0.73
567,0,3.58,4.4,0.73,3.68,0.73,0.73
568,0,3.58,4.4,0.73,3.68,0.73,0.73
569,0,3.58,4.4,0.73,3.68,0.73,0.73
570,0,3.58,4.4,0.73,3.68,0.73,0.73
571,0,3.58,4.4,0.73,3.68,0.73,0.73
572,0,3.58,4.4,0.73,3.68,0.73,0.73
573,0,3.58,4.4,0.73,3.68,0.73,0.73
574,0,3.58,4.4,0.73,3.68,0.73,0.73
575,0,3.58,4.4,0.73,3.68,0.73,0.73
576,0,3.58,4.4,0.73,3.68,0.73,0.73
577,0,3.58,4.4,0.73,3.68,0.73,0.73
578,0,3.58,4.4,0.73,3.68,0.73,0.73
579,0,3.58,4.4,0.73,3.68,0.73,0.73
580,0,3.58,4.4,0.73,3.68,0.73,0.73
581,0,3.58,4.4,0.73,3.68,0.73,0.73
582,0,3.58,4.4,0.73,3.68,0.73,0.73
583,0,3.58,4.4,0.73,3.68,0.73,0.73
584,0,3.58,4.4,0.73,3.68,0.73,0.73
585,0,3.58,4.4,0.73,3.68,0.73,0.73
586,0,3.58,4.4,0.73,3.68,0.73,0.73
587,0,3.58,4.4,0.73,3.68,0.73,0.73
588,0,3.58,4.4,0.73,3.68,0.73,0.73
589,0,3.58,4.4,0.73,3.68,0.73,0.73
590,0,3.58,4.4,0.73,3.68,0.73,0.73
591,0,3.58,4.4,0.73,3.68,0.73,0.73
592,0,3.58,4.4,0.73,3.68,0.73,0.73
593,0,3.58,4.4,0.73,3.68,0.73,0.73
594,0,3.58,4.4,0.73,3.68,0.73,0.73
595,0,3.58,4.4,0.73,3.68,0.73,0.73
596,0,3.58,4.4,0.73,3.68,0.73,0.73
597,0,3.58,4.4,0.73,3.68,0.73,0.73
598,0,3.58,4.4,0.73,3.68,0.73,0.73
599,0,3.58,4.4,0.73,3.68,0.73,0.73
600,0,3.58,4.4,0.73,3.68,0.73,0.73
601,0,3.58,4.4,0.73,3.68,0.73,0.73
602,0,3.58,4.4,0.73,3.68,0.73,0.73
603,0,3.58,4.4,0.73,3.68,0.73,0.73
604,0,3.58,4.4,0.73,3.68,0.73,0.73
605,0,3.58,4.4,0.73,3.68,0.73,0.73
606,0,3.58,4.4,0.73,3.68,0.73,0.73
607,0,3.58,4.4,0.73,3.68,0.73,0.73
608,0,3.58,4.4,0.73,3.68,0.73,0.73
609,0,3.58,4.4,0.73,3.68,0.73,0.73
610,0,3.58,4.4,0.73,3.68,0.73,0.73
611,0,3.58,4.4,0.73,3.68,0.73,0.73
612,0,3.58,4.4,0.73,3.68,0.73,0.73
613,0,3.58,4.4,0.73,3.68,0.73,0.73
614,0,3.58,4.4,0.73,3.68,0.73,0.73
615,0,3.58,4.4,0.73,3.68,0.73,0.73
616,0,3.58,4.4,0.73,3.68,0.73,0.73
617,0,3.58,4.4,0.73,3.68,0.73,0.73
618,0,3.58,4.4,0.73,3.68,0.73,0.73
619,0,3.58,4.4,0.73,3.68,0.73,0.73
620,0,3.58,4.4,0.73,3.68,0.73,0.73
621,0,3.58,4.4,0.73,3.68,0.73,0.73
622,0,3.58,4.4,0.73,3.68,0.73,0.73
623,0,3.58,4.4,0.73,3.68,0.73,0.73
624,0,3.58,4.4,0.73,3.68,0.73,0.73
625,0,3.58,4.4,0.73,3.68,0.73,0.73
626,0,3.58,4.4,0.73,3.68,0.73,0.73
627,0,3.58,4.4,0.73,3.68,0.73,0.73
628,0,3.58,4.4,0.73,3.68,0.73,0.73
629,0,3.58,4.4,0.73,3.68,0.73,0.73
630,0,3.58,4.4,0.73,3.68,0.73,0.73
631,0,3.58,4.4,0.73,3.68,0.73,0.73
632,0,3.58,4.4,0.73,3.68,0.73,0.73
633,0,3.58,4.4,0.73,3.68,0.73,0.73
634,0,3.58,4.4,0.73,3.68,0.73,0.73
635,0,3.58,4.4,0.73,3.68,0.73,0.73
636,0,3.58,4.4,0.73,3.68,0.73,0.73
637,0,3.58,4.4,0.73,3.68,0.73,0.73
638,0,3.58,4.4,0.73,3.68,0.73,0.73
639,0,3.58,4.4,0.73,3.68,0.73,0.73
640,0,3.58,4.4,0.73,3.68,0.73,0.73
641,0,3.58,4.4,0.73,3.68,0.73,0.73
642,0,3.58,4.4,0.73,3.68,0.73,0.73
643,0,3.58,4.4,0.73,3.68,0.73,0.73
644,0,3.58,4.4,0.73,3.68,0.73,0.73
645,0,3.58,4.4,0.73,3.68,0.73,0.73
646,0,3.58,4.4,0.73,3.68,0.73,0.73
647,0,3.58,4.4,0.73,3.68,0.73,0.73
648,0,3.58,4.4,0.73,3.68,0.73,0.73
649,0,3.58,4.4,0.73,3.68,0.73,0.73
650,0,3.58,4.4,0.73,3.68,0.73,0.73
651,0,3.58,4.4,0.73,3.68,0.73,0.73
652,0,3.58,4.4,0.73,3.68,0.73,0.73
653,0,3.58,4.4,0.73,3.68,0.73,0.73
654,0,3.58,4.4,0.73,3.68,0.73,0.73
655,0,3.58,4.4,0.73,3.68,0.73,0.73
656,0,3.58,4.4,0.73,3.68,0.73,0.73
657,0,3.58,4.4,0.73,3.68,0.73,0.73
658,0,3.58,4.4,0.73,3.68,0.73,0.73
659,0,3.58,4.4,0.73,3.68,0.73,0.73
660,0,3.58,4.4,0.73,3.68,0.73,0.73
661,0,3.58,4.4,0.73,3.68,0.73,0.73
662,0,3.58,4.4,0.73,3.68,0.73,0.73
663,0,3.58,4.4,0.73,3.68,0.73,0.73
664,0,3.58,4.4,0.73,3.68,0.73,0.73
665,0,3.58,4.4,0.73,3.68,0.73,0.73
666,0,3.58,4.4,0.73,3.68,0.73,0.73
667,0,3.58,4.4,0.73,3.68,0.73,0.73
668,0,3.58,4.4,0.73,3.68,0.73,0.73
669,0,3.58,4.4,0.73,3.68,0.73,0.73
670,0,3.58,4.4,0.73,3.68,0.73,0.73
671,0,3.58,4.4,0.73,3.68,0.73,0.73
672,0,3.58,4.4,0.73,3.68,0.73,0.73
673,0,3.58,4.4,0.73,3.68,0.73,0.73
674,0,3.58,4.4,0.73,3.68,0.73,0.73
675,0,3.58,4.4,0.73,3.68,0.73,0.73
676,0,3.58,4.4,0.73,3.68,0.73,0.73
677,0,3.58,4.4,0.73,3.68,0.73,0.73
678,0,3.58,4.4,0.73,3.68,0.73,0.73
679,0,3.58,4.4,0.73,3.68,0.73,0.73
680,0,3.58,4.4,0.73,3.68,0.73,0.73
681,0,3.58,4.4,0.73,3.68,0.73,0.73
682,0,3.58,4.4,0.73,3.68,0.73,0.73
683,0,3.58,4.4,0.73,3.68,0.73,0.73
684,0,3.58,4.4,0.73,3.68,0.73,0.73
685,0,3.58,4.4,0.73,3.68,0.73,0.73
686,0,3.58,4.4,0.73,3.68,0.73,0.73
687,0,3.58,4.4,0.73,3.68,0.73,0.73
688,0,3.58,4.4,0.73,3.68,0.73,0.73
689,0,3.58,4.4,0.73,3.68,0.73,0.73
690,0,3.58,4.4,0.73,3.68,0.73,0.73
691,0,3.58,4.4,0.73,3.68,0.73,0.73
692,0,3.58,4.4,0.73,3.68,0.73,0.73
693,0,3.58,4.4,0.73,3.68,0.73,0.73
694,0,3.58,4.4,0.73,3.68,0.73,0.73
695,0,3.58,4.4,0.73,3.68,0.73,0.73
696,0,3.58,4.4,0.73,3.68,0.73,0.73
697,0,3.58,4.4,0.73,3.68,0.73,0.73
698,0,3.58,4.4,0.73,3.68,0.73,0.73
699,0,3.58,4.4,0.73,3.68,0.73,0.73
700,0,3.58,4.4,0.73,3.68,0.73,0.73
701,0,3.58,4.4,0.73,3.68,0.73,0.73
702,0,3.58,4.4,0.73,3.68,0.73,0.73
703,0,3.58,4.4,0.73,3.68,0.73,0.73
704,0,3.58,4.4,0.73,3.68,0.73,0.73
705,0,3.58,4.4,0.73,3.68,0.73,0.73
706,0,3.58,4.4,0.73,3.68,0.73,0.73
707,0,3.58,4.4,0.73,3.68,0.73,0.73
708,0,3.58,4.4,0.73,3.68,0.73,0.73
709,0,3.58,4.4,0.73,3.68,0.73,0.73
710,0,3.58,4.4,0.73,3.68,0.73,0.73
711,0,3.58,4.4,0.73,3.68,0.73,0.73
712,0,3.58,4.4,0.73,3.68,0.73,0.73
713,0,3.58,4.4,0.73,3.68,0.73,0.73
714,0,3.58,4.4,0.73,3.68,0.73,0.73
715,0,3.58,4.4,0.73,3.68,0.73,0.73
716,0,3.58,4.4,0.73,3.68,0.73,0.73
717,0,3.58,4.4,0.73,3.68,0.73,0.73
718,0,3.58,4.4,0.73,3.68,0.73,0.73
719,0,3.58,4.4,0.73,3.68,0.73,0.73
720,0,3.58,4.4,0.73,3.68,0.73,0.73
721,0,3.58,4.4,0.73,3.68,0.73,0.73
722,0,3.58,4.4,0.73,3.68,0.73,0.73
723,0,3.58,4.4,0.73,3.68,0.73,0.73
724,0,3.58,4.4,0.73,3.68,0.73,0.73
725,0,3.58,4.4,0.73,3.68,0.73,0.73
726,0,3.58,4.4,0.73,3.68,0.73,0.73
727,0,3.58,4.4,0.73,3.68,0.73,0.73
728,0,3.58,4.4,0.73,3.68,0.73,0.73
729,0,3.58,4.4,0.73,3.68,0.73,0.73
730,0,3.58,4.4,0.73,3.68,0.73,0.73
731,0,3.58,4.4,0.73,3.68,0.73,0.73
732,0,3.58,4.4,0.73,3.68,0.73,0.73
733,0,3.58,4.4,0.73,3.68,0.73,0.73
734,0,3.58,4.4,0.73,3.68,0.73,0.73
735,0,3.58,4.4,0.73,3.68,0.73,0.73
736,0,3.58,4.4,0.73,3.68,0.73,0.73
737,0,3.58,4.4,0.73,3.68,0.73,0.73
738,0,3.58,4.4,0.73,3.68,0.73,0.73
739,0,3.58,4.4,0.73,3.68,0.73,0.73
740,0,3.58,4.4,0.73,3.68,0.73,0.73
741,0,3.58,4.4,0.73,3.68,0.73,0.73
742,0,3.58,4.4,0.73,3.68,0.73,0.73
743,0,3.58,4.4,0.73,3.68,0.73,0.73
744,0,3.58,4.4,0.73,3.68,0.73,0.73
745,0,3.58,4.4,0.73,3.68,0.73,0.73
746,0,3.58,4.4,0.73,3.68,0.73,0.73
747,0,3.58,4.4,0.73,3.68,0.73,0.73
748,0,3.58,4.4,0.73,3.68,0.73,0.73
749,0,3.58,4.4,0.73,3.68,0.73,0.73
750,0,3.58,4.4,0.73,3.68,0.73,0.73
751,0,3.58,4.4,0.73,3.68,0.73,0.73
752,0,3.58,4.4,0.73,3.68,0.73,0.73
753,0,3.58,4.4,0.73,3.68,0.73,0.73
754,0,3.58,4.4,0.73,3.68,0.73,0.73
755,0,3.58,4.4,0.73,3.68,0.73,0.73
756,0,3.58,4.4,0.73,3.68,0.73,0.73
757,0,3.58,4.4,0.73,3.68,0.73,0.73
758,0,3.58,4.4,0.73,3.68,0.73,0.73
759,0,3.58,4.4,0.73,3.68,0.73,0.73
760,0,3.58,4.4,0.73,3.68,0.73,0.73
761,0,3.58,4.4,0.73,3.68,0.73,0.73
762,0,3.58,4.4,0.73,3.68,0.73,0.73
763,0,3.58,4.4,0.73,3.68,0.73,0.73
764,0,3.58,4.4,0.73,3.68,0.73,0.73
765,0,3.58,4.4,0.73,3.68,0.73,0.73
766,0,3.58,4.4,0.73,3.68,0.73,0.73
767,0,3.58,4.4,0.73,3.68,0.73,0.73
768,0,3.58,4.4,0.73,3.68,0.73,0.73
769,0,3.58,4.4,0.73,3.68,0.73,0.73
770,0,3.58,4.4,0.73,3.68,0.73,0.73
771,0,3.58,4.4,0.73,3.68,0.73,0.73
772,0,3.58,4.4,0.73,3.68,0.73,0.73
773,0,3.58,4.4,0.73,3.68,0.73,0.73
774,0,3.58,4.4,0.73,3.68,0.73,0.73
775,0,3.58,4.4,0.73,3.68,0.73,0.73
776,0,3.58,4.4,0.73,3.68,0.73,0.73
777,0,3.58,4.4,0.73,3.68,0.73,0.73
778,0,3.58,4.4,0.73,3.68,0.73,0.73
779,0,3.58,4.4,0.73,3.68,0.73,0.73
780,0,3.58,4.4,0.73,3.68,0.73,0.73
781,0,3.58,4.4,0.73,3.68,0.73,0.73
782,0,3.58,4.4,0.73,3.68,0.73,0.73
783,0,3.58,4.4,0.73,3.68,0.73,0.73
784,0,3.58,4.4,0.73,3.68,0.73,0.73
785,0,3.58,4.4,0.73,3.68,0.73,0.73
786,0,3.58,4.4,0.73,3.68,0.73,0.73
787,0,3.58,4.4,0.73,3.68,0.73,0.73
788,0,3.58,4.4,0.73,3.68,0.73,0.73
789,0,3.58,4.4,0.73,3.68,0.73,0.73
790,0,3.58,4.4,0.73,3.68,0.73,0.73
791,0,3.58,4.4,0.73,3.68,0.73,0.73
792,0,3.58,4.4,0.73,3.68,0.73,0.73
793,0,3.58,4.4,0.73,3.68,0.73,0.73
794,0,3.58,4.4,0.73,3.68,0.73,0.73
795,0,3.58,4.4,0.73,3.68,0.73,0.73
796,0,3.58,4.4,0.73,3.68,0.73,0.73
797,0,3.58,4.4,0.73,3.68,0.73,0.73
798,0,3.58,4.4,0.73,3.68,0.73,0.73
799,0,3.58,4.4,0.73,3.68,0.73,0.73
800,0,3.58,4.4,0.73,3.68,0.73,0.73
801,0,3.58,4.4,0.73,3.68,0.73,0.73
802,0,3.58,4.4,0.73,3.68,0.73,0.73
803,0,3.58,4.4,0.73,3.68,0.73,0.73
804,0,3.58,4.4,0.73,3.68,0.73,0.73
805,0,3.58,4.4,0.73,3.68,0.73,0.73
806,0,3.58,4.4,0.73,3.68,0.73,0.73
807,0,3.58,4.4,0.73,3.68,0.73,0.73
808,0,3.58,4.4,0.73,3.68,0.73,0.73
809,0,3.58,4.4,0.73,3.68,0.73,0.73
810,0,3.58,4.4,0.73,3.68,0.73,0.73
811,0,3.58,4.4,0.73,3.68,0.73,0.73
812,0,3.58,4.4,0.73,3.68,0.73,0.73
813,0,3.58,4.4,0.73,3.68,0.73,0.73
814,0,3.58,4.4,0.73,3.68,0.73,0.73
815,0,3.58,4.4,0.73,3.68,0.73,0.73
816,0,3.58,4.4,0.73,3.68,0.73,0.73
817,0,3.58,4.4,0.73,3.68,0.73,0.73
818,0,3.58,4.4,0.73,3.68,0.73,0.73
819,0,3.58,4.4,0.73,3.68,0.73,0.73
820,0,3.58,4.4,0.73,3.68,0.73,0.73
821,0,3.58,4.4,0.73,3.68,0.73,0.73
822,0,3.58,4.4,0.73,3.68,0.73,0.73
823,0,3.58,4.4,0.73,3.68,0.73,0.73
824,0,3.58,4.4,0.73,3.68,0.73,0.73
825,0,3.58,4.4,0.73,3.68,0.73,0.73
826,0,3.58,4.4,0.73,3.68,0.73,0.73
827,0,3.58,4.4,0.73,3.68,0.73,0.73
828,0,3.58,4.4,0.73,3.68,0.73,0.73
829,0,3.58,4.4,0.73,3.68,0.73,0.73
830,0,3.58,4.4,0.73,3.68,0.73,0.73
831,0,3.58,4.4,0.73,3.68,0.73,0.73
832,0,3.58,4.4,0.73,3.68,0.73,0.73
833,0,3.58,4.4,0.73,3.68,0.73,0.73
834,0,3.58,4.4,0.73,3.68,0.73,0.73
835,0,3.58,4.4,0.73,3.68,0.73,0.73
836,0,3.58,4.4,0.73,3.68,0.73,0.73
837,0,3.58,4.4,0.73,3.68,0.73,0.73
838,0,3.58,4.4,0.73,3.68,0.73,0.73
839,0,3.58,4.4,0.73,3.68,0.73,0.73
840,0,3.58,4.4,0.73,3.68,0.73,0.73
841,0,3.58,4.4,0.73,3.68,0.73,0.73
842,0,3.58,4.4,0.73,3.68,0.73,0.73
843,0,3.58,4.4,0.73,3.68,0.73,0.73
844,0,3.58,4.4,0.73,3.68,0.73,0.73
845,0,3.58,4.4,0.73,3.68,0.73,0.73
846,0,3.58,4.4,0.73,3.68,0.73,0.73
847,0,3.58,4.4,0.73,3.68,0.73,0.73
848,0,3.58,4.4,0.73,3.68,0.73,0.73
849,0,3.58,4.4,0.73,3.68,0.73,0.73
850,0,3.58,4.4,0.73,3.68,0.73,0.73
851,0,3.58,4.4,0.73,3.68,0.73,0.73
852,0,3.58,4.4,0.73,3.68,0.73,0.73
853,0,3.58,4.4,0.73,3.68,0.73,0.73
854,0,3.58,4.4,0.73,3.68,0.73,0.73
855,0,3.58,4.4,0.73,3.68,0.73,0.73
856,0,3.58,4.4,0.73,3.68,0.73,0.73
857,0,3.58,4.4,0.73,3.68,0.73,0.73
858,0,3.58,4.4,0.73,3.68,0.73,0.73
859,0,3.58,4.4,0.73,3.68,0.73,0.73
860,0,3.58,4.4,0.73,3.68,0.73,0.73
861,0,3.58,4.4,0.73,3.68,0.73,0.73
862,0,3.58,4.4,0.73,3.68,0.73,0.73
863,0,3.58,4.4,0.73,3.68,0.73,0.73
864,0,3.58,4.4,0.73,3.68,0.73,0.73
865,0,3.58,4.4,0.73,3.68,0.73,0.73
866,0,3.58,4.4,0.73,3.68,0.73,0.73
867,0,3.58,4.4,0.73,3.68,0.73,0.73
868,0,3.58,4.4,0.73,3.68,0.73,0.73
869,0,3.58,4.4,0.73,3.68,0.73,0.73
870,0,3.58,4.4,0.73,3.68,0.73,0.73
871,0,3.58,4.4,0.73,3.68,0.73,0.73
872,0,3.58,4.4,0.73,3.68,0.73,0.73
873,0,3.58,4.4,0.73,3.68,0.73,0.73
874,0,3.58,4.4,0.73,3.68,0.73,0.73
875,0,3.58,4.4,0.73,3.68,0.73,0.73
876,0,3.58,4.4,0.73,3.68,0.73,0.73
877,0,3.58,4.4,0.73,3.68,0.73,0.73
878,0,3.58,4.4,0.73,3.68,0.73,0.73
879,0,3.58,4.4,0.73,3.68,0.73,0.73
880,0,3.58,4.4,0.73,3.68,0.73,0.73
881,0,3.58,4.4,0.73,3.68,0.73,0.73
882,0,3.58,4.4,0.73,3.68,0.73,0.73
883,0,3.58,4.4,0.73,3.68,0.73,0.73
884,0,3.58,4.4,0.73,3.68,0.73,0.73
885,0,3.58,4.4,0.73,3.68,0.73,0.73
886,0,3.58,4.4,0.73,3.68,0.73,0.73
887,0,3.58,4.4,0.73,3.68,0.73,0.73
888,0,3.58,4.4,0.73,3.68,0.73,0.73
889,0,3.58,4.4,0.73,3.68,0.73,0.73
890,0,3.58,4.4,0.73,3.68,0.73,0.73
891,0,3.58,4.4,0.73,3.68,0.73,0.73
892,0,3.58,4.4,0.73,3.68,0.73,0.73
893,0,3.58,4.4,0.73,3.68,0.73,0.73
894,0,3.58,4.4,0.73,3.68,0.73,0.73
895,0,3.58,4.4,0.73,3.68,0.73,0.73
896,0,3.58,4.4,0.73,3.68,0.73,0.73
897,0,3.58,4.4,0.73,3.68,0.73,0.73
898,0,3.58,4.4,0.73,3.68,0.73,0.73
899,0,3.58,4.4,0.73,3.68,0.73,0.73
900,0,3.58,4.4,0.73,3.68,0.73,0.73
901,0,3.58,4.4,0.73,3.68,0.73,0.73
902,0,3.58,4.4,0.73,3.68,0.73,0.73
903,0,3.58,4.4,0.73,3.68,0.73,0.73
904,0,3.58,4.4,0.73,3.68,0.73,0.73
905,0,3.58,4.4,0.73,3.68,0.73,0.73
906,0,3.58,4.4,0.73,3.68,0.73,0.73
907,0,3.58,4.4,0.73,3.68,0.73,0.73
908,0,3.58,4.4,0.73,3.68,0.73,0.73
909,0,3.58,4.4,0.73,3.68,0.73,0.73
910,0,3.58,4.4,0.73,3.68,0.73,0.73
911,0,3.58,4.4,0.73,3.68,0.73,0.73
912,0,3.58,4.4,0.73,3.68,0.73,0.73
913,0,3.58,4.4,0.73,3.68,0.73,0.73
914,0,3.58,4.4,0.73,3.68,0.73,0.73
915,0,3.58,4.4,0.73,3.68,0.73,0.73
916,0,3.58,4.4,0.73,3.68,0.73,0.73
917,0,3.58,4.4,0.73,3.68,0.73,0.73
918,0,3.58,4.4,0.73,3.68,0.73,0.73
919,0,3.58,4.4,0.73,3.68,0.73,0.73
920,0,3.58,4.4,0.73,3.68,0.73,0.73
921,0,3.58,4.4,0.73,3.68,0.73,0.73
922,0,3.58,4.4,0.73,3.68,0.73,0.73
923,0,3.58,4.4,0.73,3.68,0.73,0.73
924,0,3.58,4.4,0.73,3.68,0.73,0.73
925,0,3.58,4.4,0.73,3.68,0.73,0.73
926,0,3.58,4.4,0.73,3.68,0.73,0.73
927,0,3.58,4.4,0.73,3.68,0.73,0.73
928,0,3.58,4.4,0.73,3.68,0.73,0.73
929,0,3.58,4.4,0.73,3.68,0.73,0.73
930,0,3.58,4.4,0.73,3.68,0.73,0.73
931,0,3.58,4.4,0.73,3.68,0.73,0.73
932,0,3.58,4.4,0.73,3.68,0.73,0.73
933,0,3.58,4.4,0.73,3.68,0.73,0.73
934,0,3.58,4.4,0.73,3.68,0.73,0.73
935,0,3.58,4.4,0.73,3.68,0.73,0.73
936,0,3.58,4.4,0.73,3.68,0.73,0.73
937,0,3.58,4.4,0.73,3.68,0.73,0.73
938,0,3.58,4.4,0.73,3.68,0.73,0.73
939,0,3.58,4.4,0.73,3.68,0.73,0.73
940,0,3.58,4.4,0.73,3.68,0.73,0.73
941,0,3.58,4.4,0.73,3.68,0.73,0.73
942,0,3.58,4.4,0.73,3.68,0.73,0.73
943,0,3.58,4.4,0.73,3.68,0.73,0.73
944,0,3.58,4.4,0.73,3.68,0.73,0.73
945,0,3.58,4.4,0.73,3.68,0.73,0.73
946,0,3.58,4.4,0.73,3.68,0.73,0.73
947,0,3.58,4.4,0.73,3.68,0.73,0.73
948,0,3.58,4.4,0.73,3.68,0.73,0.73
949,0,3.58,4.4,0.73,3.68,0.73,0.73
950,0,3.58,4.4,0.73,3.68,0.73,0.73
951,0,3.58,4.4,0.73,3.68,0.73,0.73
952,0,3.58,4.4,0.73,3.68,0.73,0.73
953,0,3.58,4.4,0.73,3.68,0.73,0.73
954,0,3.58,4.4,0.73,3.68,0.73,0.73
955,0,3.58,4.4,0.73,3.68,0.73,0.73
956,0,3.58,4.4,0.73,3.68,0.73,0.73
957,0,3.58,4.4,0.73,3.68,0.73,0.73
958,0,3.58,4.4,0.73,3.68,0.73,0.73
959,0,3.58,4.4,0.73,3.68,0.73,0.73
960,0,3.58,4.4,0.73,3.68,0.73,0.73
961,0,3.58,4.4,0.73,3.68,0.73,0.73
962,0,3.58,4.4,0.73,3.68,0.73,0.73
963,0,3.58,4.4,0.73,3.68,0.73,0.73
964,0,3.58,4.4,0.73,3.68,0.73,0.73
965,0,3.58,4.4,0.73,3.68,0.73,0.73
966,0,3.58,4.4,0.73,3.68,0.73,0.73
967,0,3.58,4.4,0.73,3.68,0.73,0.73
968,0,3.58,4.4,0.73,3.68,0.73,0.73
969,0,3.58,4.4,0.73,3.68,0.73,0.73
970,0,3.58,4.4,0.73,3.68,0.73,0.73
971,0,3.58,4.4,0.73,3.68,0.73,0.73
972,0,3.58,4.4,0.73,3.68,0.73,0.73
973,0,3.58,4.4,0.73,3.68,0.73,0.73
974,0,3.58,4.4,0.73,3.68,0.73,0.73
975,0,3.58,4.4,0.73,3.68,0.73,0.73
976,0,3.58,4.4,0.73,3.68,0.73,0.73
977,0,3.58,4.4,0.73,3.68,0.73,0.73
978,0,3.58,4.4,0.73,3.68,0.73,0.73
979,0,3.58,4.4,0.73,3.68,0.73,0.73
980,0,3.58,4.4,0.73,3.68,0.73,0.73
981,0,3.58,4.4,0.73,3.68,0.73,0.73
982,0,3.58,4.4,0.73,3.68,0.73,0.73
983,0,3.58,4.4,0.73,3.68,0.73,0.73
984,0,3.58,4.4,0.73,3.68,0.73,0.73
985,0,3.58,4.4,0.73,3.68,0.73,0.73
986,0,3.58,4.4,0.73,3.68,0.73,0.73
987,0,3.58,4.4,0.73,3.68,0.73,0.73
988,0,3.58,4.4,0.73,3.68,0.73,0.73
989,0,3.58,4.4,0.73,3.68,0.73,0.73
990,0,3.58,4.4,0.73,3.68,0.73,0.73
